date,open,high,low,close,volume
2023-07-11,16.469999313354492,16.93000030517578,16.149999618530273,16.489999771118164,63236600
2023-07-12,16.780000686645508,16.940000534057617,16.40999984741211,16.59000015258789,50079400
2023-07-13,16.700000762939453,17.260000228881836,16.631000518798828,16.739999771118164,58397800
2023-07-14,16.760000228881836,17.0,16.270000457763672,16.399999618530273,45115000
2023-07-17,16.420000076293945,17.59000015258789,16.31999969482422,17.399999618530273,63505000
2023-07-18,17.8799991607666,18.1299991607666,17.190000534057617,18.079999923706055,87117600
2023-07-19,18.020000457763672,18.9950008392334,17.760000228881836,18.049999237060547,89044600
2023-07-20,17.540000915527344,18.0,16.979999542236328,17.1299991607666,62711600
2023-07-21,17.469999313354492,17.489999771118164,16.0,16.43000030517578,63375900
2023-07-24,16.610000610351562,16.690000534057617,16.1200008392334,16.31999969482422,36133600
2023-07-25,16.350000381469727,16.860000610351562,16.350000381469727,16.549999237060547,36612900
2023-07-26,16.399999618530273,16.690000534057617,16.1299991607666,16.43000030517578,35804800
2023-07-27,16.799999237060547,17.190000534057617,16.0,16.149999618530273,50685200
2023-07-28,17.209999084472656,17.969999313354492,16.739999771118164,17.809999465942383,106125600
2023-07-31,18.81999969482422,19.9950008392334,18.3799991607666,19.84000015258789,142173800
2023-08-01,19.459999084472656,20.239999771118164,19.229999542236328,19.989999771118164,99336200
2023-08-02,19.260000228881836,19.6200008392334,18.149999618530273,18.969999313354492,98215800
2023-08-03,18.6299991607666,19.299999237060547,18.610000610351562,18.709999084472656,54345900
2023-08-04,18.874000549316406,19.079999923706055,18.079999923706055,18.200000762939453,72386000
2023-08-07,18.25,18.389999389648438,17.010000228881836,17.989999771118164,133808400
2023-08-08,17.489999771118164,17.489999771118164,16.100000381469727,17.040000915527344,143014200
2023-08-09,16.760000228881836,16.920000076293945,15.100000381469727,15.25,126230400
2023-08-10,15.4399995803833,15.869999885559082,15.25,15.40999984741211,73129100
2023-08-11,15.050000190734863,15.579999923706055,14.90999984741211,15.40999984741211,56616800
2023-08-14,15.199999809265137,15.739999771118164,14.949999809265137,15.720000267028809,47511400
2023-08-15,15.609999656677246,15.869999885559082,15.289999961853027,15.369999885559082,44000400
2023-08-16,15.210000038146973,15.725000381469727,15.119999885559082,15.449999809265137,40394600
2023-08-17,15.390000343322754,15.437000274658203,14.03499984741211,14.149999618530273,91086700
2023-08-18,13.880000114440918,14.600000381469727,13.680000305175781,14.399999618530273,70215200
2023-08-21,14.420000076293945,14.779999732971191,14.34000015258789,14.5,43206200
2023-08-22,14.760000228881836,15.130000114440918,14.630000114440918,14.670000076293945,52001800
2023-08-23,14.5,15.470000267028809,14.420000076293945,15.300000190734863,53523300
2023-08-24,15.699999809265137,15.710000038146973,13.875,14.140000343322754,93586200
2023-08-25,14.140000343322754,14.649999618530273,14.010000228881836,14.529999732971191,55668900
2023-08-28,14.6899995803833,14.880000114440918,14.5,14.640000343322754,35964700
2023-08-29,14.600000381469727,15.630000114440918,14.5,15.399999618530273,47213200
2023-08-30,15.460000038146973,16.350000381469727,15.329999923706055,16.329999923706055,65674100
2023-08-31,15.600000381469727,15.850000381469727,14.649999618530273,14.979999542236328,101517200
2023-09-01,15.15999984741211,15.364999771118164,14.829999923706055,15.180000305175781,45258900
2023-09-05,15.079999923706055,15.420000076293945,14.899999618530273,15.210000038146973,33818400
2023-09-06,15.170000076293945,15.619999885559082,15.079999923706055,15.300000190734863,38738100
2023-09-07,14.880000114440918,15.239999771118164,14.289999961853027,15.210000038146973,51798800
2023-09-08,15.119999885559082,15.609999656677246,15.085000038146973,15.130000114440918,33862000
2023-09-11,15.40999984741211,16.100000381469727,15.359999656677246,15.789999961853027,55294700
2023-09-12,15.460000038146973,16.149999618530273,15.430000305175781,15.59000015258789,39497900
2023-09-13,15.630000114440918,15.850000381469727,15.420000076293945,15.600000381469727,34354400
2023-09-14,15.6899995803833,16.040000915527344,15.470000267028809,15.829999923706055,38572500
2023-09-15,15.770000457763672,15.899999618530273,15.170000076293945,15.329999923706055,56271200
2023-09-18,15.180000305175781,15.630000114440918,15.069999694824219,15.460000038146973,37404100
2023-09-19,15.34000015258789,15.519000053405762,14.949999809265137,15.149999618530273,37804800
2023-09-20,15.25,15.425000190734863,14.732999801635742,14.739999771118164,37640500
2023-09-21,14.34000015258789,14.598999977111816,13.680000305175781,14.0,73071800
2023-09-22,14.229999542236328,14.414999961853027,14.029999732971191,14.130000114440918,47714500
2023-09-25,14.0,14.239999771118164,13.819999694824219,14.220000267028809,39693900
2023-09-26,13.949999809265137,14.170000076293945,13.880000114440918,13.960000038146973,37276200
2023-09-27,14.199999809265137,14.960000038146973,14.15999984741211,14.850000381469727,62780600
2023-09-28,15.140000343322754,15.960000038146973,14.824999809265137,15.770000457763672,66590800
2023-09-29,16.110000610351562,16.809999465942383,15.960000038146973,16.0,78055100
2023-10-02,16.030000686645508,16.440000534057617,15.770000457763672,15.880000114440918,41043900
2023-10-03,15.609999656677246,15.770000457763672,14.819999694824219,14.899999618530273,51578100
2023-10-04,15.460000038146973,15.850000381469727,15.15999984741211,15.729999542236328,52786200
2023-10-05,15.5600004196167,15.899999618530273,15.40999984741211,15.8100004196167,49648100
2023-10-06,15.5600004196167,16.69499969482422,15.510000228881836,16.610000610351562,65946300
2023-10-09,16.25,17.829999923706055,16.219999313354492,17.610000610351562,106161200
2023-10-10,18.059999465942383,18.399999618530273,17.6200008392334,17.799999237060547,99971500
2023-10-11,17.8700008392334,18.440000534057617,17.729999542236328,17.920000076293945,55745600
2023-10-12,17.920000076293945,18.239999771118164,17.551000595092773,17.940000534057617,57940900
2023-10-13,18.059999465942383,18.15999984741211,17.270000457763672,17.360000610351562,54541600
2023-10-16,17.209999084472656,17.459999084472656,16.670000076293945,17.360000610351562,44987300
2023-10-17,17.0,18.030000686645508,16.90999984741211,17.84000015258789,54401300
2023-10-18,17.809999465942383,18.219999313354492,17.190000534057617,17.200000762939453,44208300
2023-10-19,17.440000534057617,17.579999923706055,16.969999313354492,17.059999465942383,46303200
2023-10-20,16.850000381469727,16.940000534057617,15.8100004196167,16.110000610351562,63875500
2023-10-23,15.899999618530273,16.34000015258789,15.210000038146973,16.200000762939453,55967200
2023-10-24,16.3799991607666,16.93000030517578,16.299999237060547,16.639999389648438,39833800
2023-10-25,16.56999969482422,16.6299991607666,15.579999923706055,15.59000015258789,46706500
2023-10-26,15.600000381469727,15.90999984741211,15.050000190734863,15.289999961853027,49351800
2023-10-27,15.479999542236328,15.600000381469727,14.960000038146973,15.069999694824219,39913600
2023-10-30,15.270000457763672,15.289999961853027,14.5600004196167,14.6899995803833,46886400
2023-10-31,14.579999923706055,15.010000228881836,14.550000190734863,14.800000190734863,40195400
2023-11-01,14.800000190734863,14.960000038146973,14.479999542236328,14.920000076293945,54419100
2023-11-02,17.479999542236328,18.299999237060547,17.209999084472656,17.969999313354492,170406800
2023-11-03,18.020000457763672,19.07900047302246,17.760000228881836,18.889999389648438,109302000
2023-11-06,18.989999771118164,19.079999923706055,17.93000030517578,18.540000915527344,79952600
2023-11-07,18.860000610351562,19.170000076293945,18.530000686645508,18.799999237060547,56289100
2023-11-08,18.850000381469727,18.93000030517578,18.149999618530273,18.489999771118164,46063100
2023-11-09,18.65999984741211,18.8700008392334,18.15999984741211,18.270000457763672,48454200
2023-11-10,18.155000686645508,19.719999313354492,18.059999465942383,19.670000076293945,92748000
2023-11-13,19.59000015258789,19.8799991607666,19.299999237060547,19.709999084472656,74877500
2023-11-14,20.0,20.100000381469727,19.5,19.940000534057617,83230500
2023-11-15,19.899999618530273,20.3700008392334,19.611000061035156,19.950000762939453,75533500
2023-11-16,19.799999237060547,19.875,19.290000915527344,19.770000457763672,49942800
2023-11-17,19.68000030517578,20.579999923706055,19.659000396728516,20.489999771118164,69497400
2023-11-20,20.649999618530273,21.600000381469727,20.559999465942383,21.34000015258789,90270000
2023-11-21,21.110000610351562,21.850000381469727,19.719999313354492,19.799999237060547,106643300
2023-11-22,20.260000228881836,20.440000534057617,19.329999923706055,19.690000534057617,68326000
2023-11-24,19.3799991607666,19.600000381469727,18.93000030517578,19.200000762939453,39800400
2023-11-27,19.1299991607666,19.5,18.6200008392334,19.079999923706055,58808200
2023-11-28,19.110000610351562,19.799999237060547,19.030000686645508,19.709999084472656,54170700
2023-11-29,19.94499969482422,20.309999465942383,19.780000686645508,19.84000015258789,62782100
2023-11-30,19.940000534057617,20.229999542236328,19.68000030517578,20.049999237060547,55501000
2023-12-01,19.93000030517578,20.290000915527344,19.549999237060547,20.270000457763672,61493700
2023-12-04,19.75,19.899999618530273,18.270000457763672,18.399999618530273,104948500
2023-12-05,18.25,18.549999237060547,17.959999084472656,18.299999237060547,54460800
2023-12-06,17.690000534057617,17.829999923706055,17.049999237060547,17.1299991607666,96111000
2023-12-07,17.219999313354492,17.479999542236328,17.079999923706055,17.219999313354492,56455000
2023-12-08,17.18000030517578,17.920000076293945,17.09000015258789,17.770000457763672,57542100
2023-12-11,17.969999313354492,18.280000686645508,17.700000762939453,17.770000457763672,50929600
2023-12-12,17.690000534057617,17.8799991607666,17.229999542236328,17.5,46231900
2023-12-13,17.649999618530273,17.899999618530273,17.219999313354492,17.8700008392334,52682600
2023-12-14,18.170000076293945,18.579999923706055,17.719999313354492,18.209999084472656,67462800
2023-12-15,18.670000076293945,19.149999618530273,18.040000915527344,18.200000762939453,93307100
2023-12-18,18.209999084472656,18.575000762939453,17.770000457763672,17.84000015258789,60188100
2023-12-19,17.979999542236328,18.190000534057617,17.84000015258789,17.950000762939453,43530300
2023-12-20,17.8700008392334,17.920000076293945,17.190000534057617,17.25,58666900
2023-12-21,17.530000686645508,17.739999771118164,17.420000076293945,17.59000015258789,30493600
2023-12-22,17.700000762939453,17.700000762939453,17.325000762939453,17.40999984741211,33693800
2023-12-26,17.440000534057617,17.7450008392334,17.329999923706055,17.68000030517578,31750700
2023-12-27,17.780000686645508,17.90999984741211,17.450000762939453,17.469999313354492,32918400
2023-12-28,17.459999084472656,17.84000015258789,17.420000076293945,17.559999465942383,38990000
2023-12-29,17.520000457763672,17.639999389648438,17.100000381469727,17.170000076293945,38943500
2024-01-02,16.950000762939453,16.950000762939453,16.5,16.579999923706055,41626700
2024-01-03,16.1200008392334,16.3799991607666,16.010000228881836,16.09000015258789,46865200
2024-01-04,16.049999237060547,16.579999923706055,15.949999809265137,16.25,39937700
2024-01-05,15.699999809265137,16.128000259399414,15.663999557495117,15.979999542236328,57700000
2024-01-08,16.219999313354492,16.889999389648438,16.139999389648438,16.670000076293945,49090000
2024-01-09,16.510000228881836,16.6299991607666,16.280000686645508,16.389999389648438,35794500
2024-01-10,16.5,17.030000686645508,16.399999618530273,16.790000915527344,41254400
2024-01-11,16.809999465942383,16.93000030517578,16.170000076293945,16.68000030517578,39552400
2024-01-12,16.68000030517578,17.059999465942383,16.6200008392334,16.760000228881836,33952600
2024-01-16,16.59000015258789,16.739999771118164,16.290000915527344,16.530000686645508,32659300
2024-01-17,16.260000228881836,16.40999984741211,16.049999237060547,16.389999389648438,30832800
2024-01-18,16.75,16.809999465942383,16.100000381469727,16.399999618530273,35239700
2024-01-19,16.56999969482422,16.780000686645508,16.149999618530273,16.780000686645508,40690600
2024-01-22,17.459999084472656,18.350000381469727,17.43000030517578,17.600000381469727,85573900
2024-01-23,17.639999389648438,17.729999542236328,17.200000762939453,17.329999923706055,37794300
2024-01-24,17.510000228881836,17.649999618530273,16.735000610351562,16.75,42710700
2024-01-25,16.920000076293945,17.0,16.309999465942383,16.459999084472656,44589000
2024-01-26,16.399999618530273,16.75,16.34000015258789,16.350000381469727,28612200
2024-01-29,16.450000762939453,17.110000610351562,16.43000030517578,17.09000015258789,35987800
2024-01-30,17.040000915527344,17.239999771118164,16.65999984741211,16.739999771118164,36388200
2024-01-31,16.40999984741211,16.760000228881836,16.06999969482422,16.09000015258789,43582500
2024-02-01,16.209999084472656,16.48699951171875,16.030000686645508,16.329999923706055,40454400
2024-02-02,16.34000015258789,17.020000457763672,16.145000457763672,17.020000457763672,57672700
2024-02-05,17.559999465942383,17.8700008392334,16.479999542236328,16.719999313354492,167698300
2024-02-06,20.299999237060547,22.18000030517578,19.760000228881836,21.8700008392334,420501900
2024-02-07,21.600000381469727,23.8700008392334,21.3799991607666,23.600000381469727,254911100
2024-02-08,23.959999084472656,25.059999465942383,23.31999969482422,24.510000228881836,212671100
2024-02-09,25.040000915527344,25.110000610351562,23.56999969482422,24.3799991607666,149062000
2024-02-12,23.90999984741211,25.524999618530273,23.81999969482422,25.049999237060547,108173000
2024-02-13,23.530000686645508,24.65999984741211,23.309999465942383,24.010000228881836,102293300
2024-02-14,24.149999618530273,25.5,23.7549991607666,25.190000534057617,97227900
2024-02-15,25.040000915527344,25.459999084472656,24.709999084472656,25.40999984741211,70544300
2024-02-16,24.959999084472656,25.4950008392334,24.389999389648438,24.440000534057617,65498200
2024-02-20,23.84000015258789,24.0,22.71500015258789,23.399999618530273,93374300
2024-02-21,22.299999237060547,22.93000030517578,22.290000915527344,22.739999771118164,59628300
2024-02-22,23.770000457763672,23.950000762939453,23.049999237060547,23.59000015258789,64458200
2024-02-23,23.530000686645508,24.06999969482422,22.81999969482422,22.969999313354492,48840800
2024-02-26,23.030000686645508,23.8799991607666,22.940000534057617,23.559999465942383,46499500
2024-02-27,23.760000228881836,24.6200008392334,23.719999313354492,24.530000686645508,64967400
2024-02-28,24.520000457763672,24.84000015258789,24.2450008392334,24.420000076293945,47314000
2024-02-29,24.809999465942383,25.292999267578125,24.360000610351562,25.079999923706055,62753300
2024-03-01,25.299999237060547,25.690000534057617,24.53499984741211,24.93000030517578,64794400
2024-03-04,24.399999618530273,24.579999923706055,23.530000686645508,24.040000915527344,64320000
2024-03-05,23.959999084472656,24.409000396728516,23.43000030517578,23.809999465942383,49542300
2024-03-06,25.75,26.75,24.530000686645508,26.15999984741211,207386900
2024-03-07,27.010000228881836,27.5,26.3799991607666,26.459999084472656,117519300
2024-03-08,27.190000534057617,27.280000686645508,25.809999465942383,26.040000915527344,84256100
2024-03-11,25.889999389648438,26.829999923706055,25.290000915527344,25.350000381469727,60829300
2024-03-12,25.56999969482422,25.639999389648438,24.350000381469727,24.700000762939453,75202600
2024-03-13,24.700000762939453,25.440000534057617,24.600000381469727,25.0,59713000
2024-03-14,24.829999923706055,24.969999313354492,24.139999389648438,24.43000030517578,49214800
2024-03-15,23.850000381469727,24.100000381469727,23.420000076293945,23.489999771118164,61421000
2024-03-18,23.770000457763672,24.18000030517578,23.31999969482422,24.0,44083000
2024-03-19,23.5,23.829999923706055,22.920000076293945,23.799999237060547,43247200
2024-03-20,23.770000457763672,24.649999618530273,23.670000076293945,24.56999969482422,40273800
2024-03-21,25.299999237060547,25.329999923706055,24.440000534057617,24.489999771118164,37099600
2024-03-22,24.200000762939453,24.475000381469727,24.020000457763672,24.18000030517578,25453000
2024-03-25,24.1200008392334,24.6200008392334,24.049999237060547,24.510000228881836,29255900
2024-03-26,24.760000228881836,25.469999313354492,24.469999313354492,24.889999389648438,43610500
2024-03-27,25.0,25.479999542236328,24.260000228881836,24.510000228881836,38600100
2024-03-28,24.170000076293945,24.280000686645508,22.940000534057617,23.010000228881836,70008200
2024-04-01,22.979999542236328,23.209999084472656,22.399999618530273,22.860000610351562,41000000
2024-04-02,22.0,22.790000915527344,21.719999313354492,22.719999313354492,39770600
2024-04-03,22.440000534057617,23.010000228881836,22.3799991607666,22.700000762939453,30357400
2024-04-04,23.81999969482422,24.100000381469727,22.399999618530273,22.479999542236328,64995300
2024-04-05,22.420000076293945,23.31999969482422,22.30699920654297,22.959999084472656,38716800
2024-04-08,23.079999923706055,23.200000762939453,22.670000076293945,23.0,25022700
2024-04-09,23.010000228881836,23.086999893188477,22.459999084472656,22.809999465942383,27643300
2024-04-10,22.219999313354492,22.709999084472656,22.010000228881836,22.420000076293945,28642900
2024-04-11,22.649999618530273,22.90999984741211,22.25,22.84000015258789,26399400
2024-04-12,22.700000762939453,23.200000762939453,22.40999984741211,22.670000076293945,36764500
2024-04-15,22.790000915527344,23.1299991607666,21.829999923706055,21.899999618530273,38182100
2024-04-16,21.59000015258789,21.989999771118164,21.270000457763672,21.8799991607666,33869200
2024-04-17,22.010000228881836,22.110000610351562,21.219999313354492,21.309999465942383,30139800
2024-04-18,21.25,21.43000030517578,20.700000762939453,21.1299991607666,34550500
2024-04-19,20.979999542236328,21.43000030517578,20.329999923706055,20.469999313354492,39632600
2024-04-22,20.719999313354492,21.079999923706055,20.360000610351562,20.969999313354492,31894500
2024-04-23,21.25,22.059999465942383,21.229999542236328,21.639999389648438,36304600
2024-04-24,22.049999237060547,22.25,21.299999237060547,21.59000015258789,34426500
2024-04-25,20.81999969482422,21.739999771118164,20.65999984741211,21.709999084472656,26226700
2024-04-26,22.049999237060547,22.670000076293945,21.90999984741211,22.520000457763672,33119800
2024-04-29,22.75,23.09000015258789,22.545000076293945,22.829999923706055,30104900
2024-04-30,22.770000457763672,22.8700008392334,21.950000762939453,21.969999313354492,30511900
2024-05-01,21.93000030517578,22.829999923706055,21.6299991607666,22.1200008392334,34665900
2024-05-02,22.600000381469727,22.71500015258789,22.100000381469727,22.549999237060547,30396100
2024-05-03,23.479999542236328,23.639999389648438,22.90999984741211,23.329999923706055,55976400
2024-05-06,24.3700008392334,25.354999542236328,24.030000686645508,25.209999084472656,175936600
2024-05-07,21.989999771118164,22.700000762939453,21.350000381469727,21.399999618530273,161061600
2024-05-08,21.579999923706055,21.729999542236328,21.059999465942383,21.559999465942383,67582900
2024-05-09,21.489999771118164,21.579999923706055,20.940000534057617,21.139999389648438,54101900
2024-05-10,21.270000457763672,21.3700008392334,20.5,20.600000381469727,59845400
2024-05-13,20.600000381469727,21.190000534057617,20.600000381469727,20.940000534057617,37524800
2024-05-14,20.950000762939453,22.06999969482422,20.93000030517578,21.440000534057617,57894400
2024-05-15,21.729999542236328,21.809999465942383,21.184999465942383,21.670000076293945,39424000
2024-05-16,21.739999771118164,21.8700008392334,21.53499984741211,21.649999618530273,27416700
2024-05-17,21.780000686645508,22.16900062561035,21.559999465942383,21.760000228881836,30032300
2024-05-20,21.770000457763672,21.770000457763672,21.219999313354492,21.6200008392334,35255300
2024-05-21,21.34000015258789,21.450000762939453,21.1200008392334,21.239999771118164,27954000
2024-05-22,21.229999542236328,21.420000076293945,21.079999923706055,21.170000076293945,25212500
2024-05-23,21.389999389648438,21.520000457763672,20.6299991607666,20.719999313354492,36887600
2024-05-24,20.719999313354492,21.149999618530273,20.649999618530273,21.010000228881836,22158700
2024-05-28,21.059999465942383,21.219999313354492,20.729999542236328,21.049999237060547,26274200
2024-05-29,20.770000457763672,20.989999771118164,20.639999389648438,20.940000534057617,24834200
2024-05-30,21.280000686645508,21.959999084472656,21.020000457763672,21.729999542236328,47210300
2024-05-31,21.790000915527344,22.200000762939453,21.309999465942383,21.68000030517578,44416100
2024-06-03,21.700000762939453,21.790000915527344,21.0049991607666,21.31999969482422,33876100
2024-06-04,21.049999237060547,22.260000228881836,21.040000915527344,22.100000381469727,41974000
2024-06-05,22.479999542236328,22.979999542236328,22.219999313354492,22.959999084472656,39825400
2024-06-06,22.979999542236328,23.950000762939453,22.979999542236328,23.790000915527344,60400400
2024-06-07,23.239999771118164,23.56999969482422,23.059999465942383,23.309999465942383,37149900
2024-06-10,22.75,23.15999984741211,22.65999984741211,23.1299991607666,31429200
2024-06-11,23.059999465942383,23.950000762939453,22.889999389648438,23.850000381469727,30601900
2024-06-12,24.200000762939453,24.329999923706055,23.56999969482422,23.770000457763672,38542700
2024-06-13,23.850000381469727,24.139999389648438,23.149999618530273,23.270000457763672,26035100
2024-06-14,23.149999618530273,23.719999313354492,22.84000015258789,23.56999969482422,26618300
2024-06-17,23.469999313354492,25.059999465942383,23.450000762939453,25.020000457763672,54101500
2024-06-18,25.149999618530273,26.024999618530273,24.829999923706055,25.81999969482422,54458600
2024-06-20,26.440000534057617,26.56999969482422,25.155000686645508,25.559999465942383,66735000
2024-06-21,24.709999084472656,26.09000015258789,23.530000686645508,23.84000015258789,68605900
2024-06-24,23.440000534057617,24.386999130249023,23.299999237060547,24.15999984741211,36477400
2024-06-25,24.15999984741211,24.6299991607666,23.920000076293945,24.559999465942383,29389400
2024-06-26,24.469999313354492,24.65999984741211,24.024999618530273,24.100000381469727,24331400
2024-06-27,24.100000381469727,25.399999618530273,24.049999237060547,25.219999313354492,37882900
2024-06-28,25.280000686645508,25.56999969482422,25.030000686645508,25.329999923706055,38886400
2024-07-01,25.479999542236328,26.020000457763672,25.142000198364258,25.8799991607666,33167900
2024-07-02,25.84000015258789,26.43000030517578,25.75,25.829999923706055,32148200
2024-07-03,25.959999084472656,26.270000457763672,25.760000228881836,25.850000381469727,18433800
2024-07-05,26.0,27.25,25.975000381469727,27.229999542236328,46703700
2024-07-08,27.93000030517578,27.986000061035156,26.84000015258789,27.700000762939453,59611200
2024-07-09,27.93000030517578,28.3799991607666,27.229999542236328,27.389999389648438,53067100
2024-07-10,27.5,28.469999313354492,27.3700008392334,28.420000076293945,43231000
2024-07-11,28.489999771118164,28.59000015258789,26.899999618530273,27.639999389648438,61546100
2024-07-12,27.31999969482422,28.1299991607666,27.280000686645508,28.06999969482422,30760300
2024-07-15,28.420000076293945,29.299999237060547,27.899999618530273,28.670000076293945,49186300
2024-07-16,28.18000030517578,28.84000015258789,27.469999313354492,28.670000076293945,59330700
